id,cod,num,pos,name,comuna,type,servicios,stop,eje,codSimt,distancia
11290,PI275,0,"[-33.5387911, -70.7734249]",Camino a Melipilla esq. Judea,MAIPÚ,0,"[{'id': 636, 'cod': 'I04', 'destino': '(M) San Alberto Hurtado', 'orden': 20, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) San Alberto Hurtado'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 15, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 963, 'cod': 'I11n', 'destino': 'Plaza de Maipú', 'orden': 32, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Plaza de Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 638, 'cod': 'I04c', 'destino': '(M) Plaza Maipú', 'orden': 20, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Plaza Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 15, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 837, 'cod': '111', 'destino': '(M) Pajaritos', 'orden': 19, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Pajaritos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 656, 'cod': 'I11', 'destino': 'Rinconada', 'orden': 19, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 19, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 19, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920692, 'stopCoordenadaX': '-33.5387911', 'stopCoordenadaY': '-70.7734249'}",Camino a Melipilla,PI275,0.0
11295,PI276,0,"[-33.5360391, -70.769249]",Camino a Melipilla esq. El Milagro,MAIPÚ,0,"[{'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 20, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 20, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 656, 'cod': 'I11', 'destino': 'Rinconada', 'orden': 20, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 837, 'cod': '111', 'destino': '(M) Pajaritos', 'orden': 20, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Pajaritos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 16, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 638, 'cod': 'I04c', 'destino': '(M) Plaza Maipú', 'orden': 21, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Plaza Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 636, 'cod': 'I04', 'destino': '(M) San Alberto Hurtado', 'orden': 21, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) San Alberto Hurtado'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 16, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 963, 'cod': 'I11n', 'destino': 'Plaza de Maipú', 'orden': 33, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Plaza de Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 920693, 'stopCoordenadaX': '-33.5360391', 'stopCoordenadaY': '-70.7692490'}",Camino a Melipilla,PI276,0.0
11296,PI277,0,"[-33.5338262, -70.766112]",Camino a Melipilla esq. El Milagro,MAIPÚ,0,"[{'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 17, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 638, 'cod': 'I04c', 'destino': '(M) Plaza Maipú', 'orden': 22, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Plaza Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 963, 'cod': 'I11n', 'destino': 'Plaza de Maipú', 'orden': 34, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Plaza de Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 17, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 636, 'cod': 'I04', 'destino': '(M) San Alberto Hurtado', 'orden': 22, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) San Alberto Hurtado'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 656, 'cod': 'I11', 'destino': 'Rinconada', 'orden': 21, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 21, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 837, 'cod': '111', 'destino': '(M) Pajaritos', 'orden': 21, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Pajaritos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 21, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920694, 'stopCoordenadaX': '-33.5338262', 'stopCoordenadaY': '-70.7661120'}",Camino a Melipilla,PI277,0.0
11301,PI279,0,"[-33.5317783, -70.763023]",Camino a Melipilla esq. Santa Marta,MAIPÚ,0,"[{'id': 837, 'cod': '111', 'destino': '(M) Pajaritos', 'orden': 22, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Pajaritos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 22, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 636, 'cod': 'I04', 'destino': '(M) San Alberto Hurtado', 'orden': 23, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) San Alberto Hurtado'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 656, 'cod': 'I11', 'destino': 'Rinconada', 'orden': 22, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Rinconada'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 638, 'cod': 'I04c', 'destino': '(M) Plaza Maipú', 'orden': 23, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Plaza Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 22, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 963, 'cod': 'I11n', 'destino': 'Plaza de Maipú', 'orden': 35, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Plaza de Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 18, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 18, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920695, 'stopCoordenadaX': '-33.5317783', 'stopCoordenadaY': '-70.7630230'}",Camino a Melipilla,PI279,0.0
11263,PI280,0,"[-33.5295713, -70.7598059]",Camino a Melipilla esq. Leopoldo Infante,MAIPÚ,0,"[{'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 19, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 638, 'cod': 'I04c', 'destino': '(M) Plaza Maipú', 'orden': 24, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': '(M) Plaza Maipú'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 23, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 19, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 23, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920737, 'stopCoordenadaX': '-33.5295713', 'stopCoordenadaY': '-70.7598059'}",Camino a Melipilla,PI280,0.0
11268,PI282,0,"[-33.5268745, -70.75546]",Camino a Melipilla esq. Av. Los Pajaritos,MAIPÚ,0,"[{'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 24, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 24, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 658, 'cod': 'I12', 'destino': 'Mall Plaza Oeste', 'orden': 38, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 20, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 20, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920738, 'stopCoordenadaX': '-33.5268745', 'stopCoordenadaY': '-70.7554600'}",Camino a Melipilla,PI282,0.0
11270,PI283,0,"[-33.5257595, -70.753416]",Camino a Melipilla esq. Cerro Sombrero,MAIPÚ,0,"[{'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 21, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 658, 'cod': 'I12', 'destino': 'Mall Plaza Oeste', 'orden': 39, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 21, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 25, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 25, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920739, 'stopCoordenadaX': '-33.5257595', 'stopCoordenadaY': '-70.7534160'}",Camino a Melipilla,PI283,0.0
11272,PI329,0,"[-33.5236194, -70.7495067]",Camino a Melipilla esq. Los Yacimientos,MAIPÚ,0,"[{'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 26, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 26, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 22, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 658, 'cod': 'I12', 'destino': 'Mall Plaza Oeste', 'orden': 40, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 22, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}]","{'stopId': 920740, 'stopCoordenadaX': '-33.5236194', 'stopCoordenadaY': '-70.7495067'}",Camino a Melipilla,PI329,0.0
11274,PI284,0,"[-33.5215152, -70.7456071]",Camino a Melipilla esq. Los Yacimientos,MAIPÚ,0,"[{'id': 658, 'cod': 'I12', 'destino': 'Mall Plaza Oeste', 'orden': 41, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 23, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 27, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 27, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 23, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920741, 'stopCoordenadaX': '-33.5215152', 'stopCoordenadaY': '-70.7456071'}",Camino a Melipilla,PI284,0.0
11276,PI285,0,"[-33.5201748, -70.7431378]",Camino a Melipilla esq. Chañarcillo,MAIPÚ,0,"[{'id': 658, 'cod': 'I12', 'destino': 'Mall Plaza Oeste', 'orden': 42, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 28, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 24, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 24, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 28, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920742, 'stopCoordenadaX': '-33.5201748', 'stopCoordenadaY': '-70.7431378'}",Camino a Melipilla,PI285,0.0
11279,PI286,0,"[-33.5182008, -70.739396]",Camino a Melipilla esq. Pitágoras,MAIPÚ,0,"[{'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 25, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 25, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 29, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 29, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920743, 'stopCoordenadaX': '-33.5182008', 'stopCoordenadaY': '-70.7393960'}",Camino a Melipilla,PI286,0.0
11280,PI287,0,"[-33.5148138, -70.7329149]",Camino a Melipilla esq. Pitágoras,MAIPÚ,0,"[{'id': 25, 'cod': '113', 'destino': '(M) Los Héroes', 'orden': 30, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 789, 'cod': '113c', 'destino': '(M) Cerrillos', 'orden': 30, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}, {'id': 971, 'cod': '115c', 'destino': '(M) Cerrillos', 'orden': 26, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 29, 'cod': '115', 'destino': '(M) Los Héroes', 'orden': 26, 'color': '#00A1E4', 'negocio': {'nombre': 'Inversiones Alsacia S.A.', 'color': '#00A1E4'}, 'recorrido': {'destino': '(M) Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U1'}]","{'stopId': 920744, 'stopCoordenadaX': '-33.5148138', 'stopCoordenadaY': '-70.7329149'}",Camino a Melipilla,PI287,0.0
